3215;Out of Sight;1998;English;66;Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as "a sly, sexy, vastly entertaining film.";2h 3m;ROMANCE,COMEDY,CRIME
3216;The East;2013;English;66;An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.;1h 56m;DRAMA,THRILLER
3217;Traitor;2008;English;66;When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn.;1h 54m;DRAMA,ACTION,THRILLER,CRIME
3218;Singles;1992;English;66;Romantic comedy about six of Seattle's young people, most of whom live in the same apartment building and whose lives revolve around the city's ever-expanding music scene. The interrelated stories about each character's progress through the singles scene are intriguing and often very funny, and the soundtrack is a grunge fanatic's dream, with the likes of Soundgarden, Pearl Jam and Mudhoney.;1h 39m;COMEDY,DRAMA,ROMANCE
3219;See No Evil, Hear No Evil;1989;English;66;A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?;1h 43m;CRIME,COMEDY
3220;Barbie: A Fashion Fairytale;2010;English;66;Join Barbie in a colourful, modern-day fairytale filled with fashion, friends and fun! Barbie and her dog Sequin jet off to visit her Aunt's amazing fashion house in Paris, and much to her surprise it's about to be shut down forever. After she discovers three enchanting Flairies with sparkle-magic powers, Barbie comes up with a brilliant idea to save the business. She even inspires Alice, a shy fashion designer, and together they create a dazzling runway fashion show. Barbie shows that magic happens when you believe in yourself.;1h 19m;FAMILY,ANIMATION
3221;Charlie Wilson's War;2007;English;66;The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.;1h 42m;COMEDY,DRAMA,HISTORY
3222;The Man Who Invented Christmas;2017;English;66;In 1843, despite the fact that Dickens is a successful writer, the failure of his latest book puts his career at a crossroads, until the moment when, struggling with inspiration and confronting reality with his childhood memories, a new character is born in the depths of his troubled mind; an old, lonely, embittered man, so vivid, so human, that a whole world grows around him, a story so inspiring that changed the meaning of Christmas forever.;1h 45m;DRAMA,HISTORY
3223;Alan Partridge: Alpha Papa;2013;English;66;Alan Partridge has had many ups and downs in life. National television broadcaster. Responsible for killing a guest on live TV. Local radio broadcaster. Nervous breakdown in Dundee. A self-published book, 'Bouncing Back', which was subsequently remaindered and pulped. Alan Partridge: Alpha Papa portrays the events of the greatest low-to-high ebb spectrum in his life to date, namely how he tries to salvage his public career while negotiating a potentially violent turn of events at North Norfolk Digital Radio.;1h 30m;CRIME,COMEDY,ACTION
3224;My Life Without Me;2003;Korean;66;A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.;1h 46m;DRAMA,ROMANCE
3225;Streets of Fire;1984;English;66;Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager hires Tom to rescue her. Along with a former soldier, they battle through dangerous cityscapes, determined to get Ellen back.;1h 33m;ACTION,THRILLER,MUSIC
3226;Lethal Weapon 3;1992;English;66;Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.;1h 58m;ADVENTURE,ACTION,COMEDY,THRILLER,CRIME
3227;Shin Godzilla;2016;Japanese;66;From the mind behind Evangelion comes a hit larger than life. When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens. A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower. But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.;2h 0m;ACTION,ADVENTURE,DRAMA,HORROR,SCIENCE FICTION
3228;Experimenter;2015;English;66;Yale University, 1961. Stanley Milgram designs a psychology experiment that still resonates to this day, in which people think they’re delivering painful electric shocks to an affable stranger strapped into a chair in another room. Despite his pleads for mercy, the majority of subjects don’t stop the experiment, administering what they think is a near-fatal electric shock, simply because they’ve been told to do so. With Nazi Adolf Eichmann’s trial airing in living rooms across America, Milgram strikes a nerve in popular culture and the scientific community with his exploration into people’s tendency to comply with authority. Celebrated in some circles, he is also accused of being a deceptive, manipulative monster, but his wife Sasha stands by him through it all.;1h 37m;DRAMA,HISTORY
3229;Tales from the Crypt: Demon Knight;1995;English;66;A man on the run is hunted by a demon known as the Collector.;1h 32m;HORROR,COMEDY,THRILLER
3230;Fair Game;2010;English;66;Wife and mother Valerie Plame (Naomi Watts) has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson (Sean Penn), writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.;1h 48m;DRAMA,THRILLER
3231;The Lookout;2007;English;66;Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.;1h 39m;CRIME,DRAMA,THRILLER
3232;The Wedding Singer;1998;English;66;Robbie, a local rock star turned wedding singer, is dumped on the day of his wedding. Meanwhile, waitress Julia finally sets a wedding date with her fiancée Glenn. When Julia and Robbie meet and hit it off, they find that things are more complicated than anybody thought.;1h 35m;ROMANCE,COMEDY
3233;Joe;2014;English;66;The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.;1h 58m;DRAMA
3234;The Heat;2013;English;66;Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s "finest," is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.;1h 57m;ACTION,COMEDY,CRIME
3235;In the Heart of the Sea;2015;English;66;In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance. The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.;2h 2m;THRILLER,DRAMA,ADVENTURE,ACTION,HISTORY
3236;Gold;2016;English;66;Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.;2h 1m;ADVENTURE,DRAMA,THRILLER
